name,input_cov,config_cov,api_cov
xception-imagenet_origin-MShape0-2.json,0.057884232,0.026354319,0.004155125
xception-imagenet_origin-MShape0-SpecialI2-4.json,0.060878244,0.026354319,0.004501385
xception-imagenet_origin-Edge4-6.json,0.062874251,0.027330405,0.004501385
xception-imagenet_origin-MDtype3-Edge5-7.json,0.063872255,0.026842362,0.005020776
xception-imagenet_origin-MDtype3-MDtype8-10.json,0.055888224,0.026354319,0.003808864
xception-imagenet_origin-MShape1-LMerg10-12.json,0.055888224,0.026842362,0.003462604
xception-imagenet_origin-MShape0-NLAll9-MDtype12-14.json,0.071856287,0.026354319,0.005886427
xception-imagenet_origin-Edge4-NLAll13-15.json,0.070858283,0.028306491,0.005193906
xception-imagenet_origin-MShape1-MDtype16-18.json,0.062874251,0.026354319,0.003981994
xception-imagenet_origin-Edge4-NLAll13-MDims18-20.json,0.081836327,0.028306491,0.006059557
xception-imagenet_origin-MShape0-MParam17-SpecialI20-22.json,0.060878244,0.028794534,0.004501385
xception-imagenet_origin-Edge4-SpecialI21-23.json,0.064870259,0.027330405,0.004674515
xception-imagenet_origin-MShape0-MDtype24-26.json,0.067864271,0.026354319,0.005540166
xception-imagenet_origin-Edge26-28.json,0.053892216,0.026842362,0.003116343
xception-imagenet_origin-MShape0-SpecialI2-MDtype11-MShape28-30.json,0.071856287,0.026354319,0.005540166
xception-imagenet_origin-MDtype3-Edge30-32.json,0.064870259,0.027330405,0.004674515
xception-imagenet_origin-MShape1-LMerg10-Edge25-NLAll32-34.json,0.081836327,0.02977062,0.007271468
xception-imagenet_origin-MShape0-MDims34-36.json,0.068862275,0.026354319,0.005193906
xception-imagenet_origin-MShape0-NLAll9-MShape36-38.json,0.065868263,0.026354319,0.004847645
xception-imagenet_origin-MDtype3-MParam38-40.json,0.055888224,0.026842362,0.003808864
xception-imagenet_origin-MShape0-MDims34-Edge40-42.json,0.072854291,0.026354319,0.005713296
xception-imagenet_origin-MShape1-LMerg10-Edge25-MShape42-44.json,0.073852295,0.027330405,0.007098338
xception-imagenet_origin-MDtype3-Edge5-MShape44-46.json,0.071856287,0.026842362,0.006059557
xception-imagenet_origin-MShape0-SpecialI2-MDims45-Edge46-48.json,0.081836327,0.027330405,0.006925208
xception-imagenet_origin-MShape48-50.json,0.05489022,0.026354319,0.003981994
xception-imagenet_origin-MShape0-SpecialI2-MDtype11-Edge50-52.json,0.083832335,0.027330405,0.007790859
xception-imagenet_origin-MDtype3-MParam38-MShape52-54.json,0.061876248,0.026842362,0.004155125
xception-imagenet_origin-Edge4-NLAll13-LMerg54-56.json,0.073852295,0.028306491,0.005713296
xception-imagenet_origin-Edge4-NLAll13-LMerg56-58.json,0.073852295,0.028306491,0.005713296
xception-imagenet_origin-MShape0-SpecialI2-MDims45-MDtype58-60.json,0.073852295,0.026354319,0.005540166
xception-imagenet_origin-MShape0-SpecialI2-MDtype11-SpecialI60-62.json,0.067864271,0.026354319,0.005540166
xception-imagenet_origin-MShape0-NLAll9-MDims62-64.json,0.073852295,0.026354319,0.005367036
xception-imagenet_origin-MShape0-SpecialI2-MDtype11-Edge64-66.json,0.085828343,0.027818448,0.00848338
xception-imagenet_origin-Edge4-NLAll13-LMerg56-NLAll66-68.json,0.082834331,0.029282577,0.006578947
xception-imagenet_origin-MShape0-SpecialI2-MDtype11-LMerg39-MDtype41-MParam53-SpecialI68-70.json,0.077844311,0.031234749,0.007271468
xception-imagenet_origin-MShape0-SpecialI2-MDtype11-LMerg39-Edge65-NLAll70-72.json,0.098802395,0.028794534,0.009868421
xception-imagenet_origin-MShape1-MDtype16-SpecialI72-74.json,0.065868263,0.026354319,0.004501385
xception-imagenet_origin-MDtype3-Edge5-MParam27-NLAll37-MParam57-MDtype63-MDtype74-76.json,0.075848303,0.039043436,0.006232687
xception-imagenet_origin-MShape0-SpecialI2-MDims45-NLAll76-78.json,0.085828343,0.028306491,0.006578947
xception-imagenet_origin-MShape0-NLAll9-MDtype12-NLAll78-80.json,0.090818363,0.030746706,0.007790859
xception-imagenet_origin-MShape0-SpecialI2-MDtype11-LMerg39-NLAll80-82.json,0.073852295,0.032698878,0.006232687
xception-imagenet_origin-MShape1-SpecialI81-84.json,0.055888224,0.026354319,0.003289474
xception-imagenet_origin-MShape0-NLAll83-86.json,0.072854291,0.033674963,0.005886427
xception-imagenet_origin-MShape0-SpecialI2-MDtype11-LMerg39-MDtype41-MParam53-MParam85-88.json,0.076846307,0.036603221,0.007098338
xception-imagenet_origin-MShape0-SpecialI2-MDtype11-LMerg39-MParam87-90.json,0.069860279,0.027330405,0.005886427
xception-imagenet_origin-Edge4-NLAll13-LMerg56-NLAll66-MDtype89-92.json,0.094810379,0.029282577,0.00848338
xception-imagenet_origin-MShape0-SpecialI2-MDtype11-LMerg39-NLAll91-94.json,0.072854291,0.026842362,0.006232687
xception-imagenet_origin-MDtype3-MParam38-Edge93-96.json,0.068862275,0.027818448,0.005020776
xception-imagenet_origin-MDtype3-Edge5-MShape95-98.json,0.069860279,0.026842362,0.005713296
