name,input_cov,config_cov,api_cov,op_type_cov,op_num_cov,edge_cov,out_diversity
4.0,0.11244979919678715,0.012702893436838392,0.009204470742932281,0.2916666666666667,0.5842956120092379,0.5833333333333334,7.0
6.0,0.11244979919678715,0.012702893436838392,0.009204470742932281,0.2916666666666667,0.5842956120092379,0.5833333333333334,7.0
8.0,0.1566265060240964,0.014114326040931546,0.014464168310322156,0.4583333333333333,0.6096997690531177,0.6087962962962963,11.0
10.0,0.10843373493975904,0.012702893436838392,0.008547008547008548,0.2916666666666667,0.581986143187067,0.5810185185185185,7.0
12.0,0.1144578313253012,0.012702893436838392,0.009204470742932281,0.2916666666666667,0.5889145496535797,0.5879629629629629,7.0
14.0,0.13253012048192772,0.012702893436838392,0.011834319526627219,0.2916666666666667,0.605080831408776,0.6041666666666666,7.0
16.0,0.11044176706827309,0.012702893436838392,0.009204470742932281,0.2916666666666667,0.581986143187067,0.5810185185185185,7.0
18.0,0.11646586345381527,0.012702893436838392,0.01051939513477975,0.2916666666666667,0.5842956120092379,0.5833333333333334,7.0
20.0,0.11044176706827309,0.012702893436838392,0.009204470742932281,0.2916666666666667,0.5796766743648961,0.5787037037037037,7.0
22.0,0.142570281124498,0.014114326040931546,0.013149243918474688,0.5,0.5958429561200924,0.5949074074074074,12.0
24.0,0.11044176706827309,0.012702893436838392,0.009861932938856016,0.2916666666666667,0.581986143187067,0.5810185185185185,7.0
26.0,0.12449799196787148,0.012702893436838392,0.009861932938856016,0.2916666666666667,0.6096997690531177,0.6087962962962963,7.0
28.0,0.10843373493975904,0.012702893436838392,0.007889546351084813,0.2916666666666667,0.5796766743648961,0.5787037037037037,7.0
30.0,0.11646586345381527,0.013408609738884969,0.009861932938856016,0.3333333333333333,0.581986143187067,0.5810185185185185,8.0
32.0,0.16265060240963855,0.014820042342978124,0.015121630506245891,0.5,0.6120092378752887,0.6111111111111112,12.0
34.0,0.11044176706827309,0.012702893436838392,0.008547008547008548,0.2916666666666667,0.5796766743648961,0.5787037037037037,7.0
36.0,0.12248995983935743,0.014114326040931546,0.009861932938856016,0.4166666666666667,0.5866050808314087,0.5856481481481481,10.0
38.0,0.14056224899598393,0.014114326040931546,0.013149243918474688,0.5,0.5912240184757506,0.5902777777777778,12.0
40.0,0.10441767068273092,0.012702893436838392,0.007232084155161078,0.2916666666666667,0.5773672055427251,0.5763888888888888,7.0
42.0,0.11244979919678715,0.012702893436838392,0.009204470742932281,0.2916666666666667,0.5842956120092379,0.5833333333333334,7.0
44.0,0.11847389558232932,0.013408609738884969,0.009861932938856016,0.3333333333333333,0.581986143187067,0.5810185185185185,8.0
46.0,0.11044176706827309,0.012702893436838392,0.009861932938856016,0.2916666666666667,0.581986143187067,0.5810185185185185,7.0
48.0,0.11044176706827309,0.012702893436838392,0.009204470742932281,0.2916666666666667,0.5796766743648961,0.5787037037037037,7.0
50.0,0.11244979919678715,0.012702893436838392,0.009204470742932281,0.2916666666666667,0.5842956120092379,0.5833333333333334,7.0
52.0,0.11646586345381527,0.012702893436838392,0.009204470742932281,0.2916666666666667,0.5889145496535797,0.5879629629629629,7.0
54.0,0.12248995983935743,0.014820042342978124,0.011176857330703484,0.375,0.581986143187067,0.5810185185185185,9.0
56.0,0.11646586345381527,0.019054340155257588,0.01051939513477975,0.3333333333333333,0.581986143187067,0.5810185185185185,8.0
58.0,0.13855421686746988,0.013408609738884969,0.013149243918474688,0.3333333333333333,0.6027713625866051,0.6018518518518519,8.0
60.0,0.12449799196787148,0.013408609738884969,0.01051939513477975,0.3333333333333333,0.5912240184757506,0.5902777777777778,8.0
62.0,0.12048192771084337,0.013408609738884969,0.01051939513477975,0.3333333333333333,0.5866050808314087,0.5856481481481481,8.0
64.0,0.10843373493975904,0.012702893436838392,0.007889546351084813,0.2916666666666667,0.5796766743648961,0.5787037037037037,7.0
66.0,0.12650602409638553,0.013408609738884969,0.011176857330703484,0.3333333333333333,0.6073903002309469,0.6064814814814815,8.0
68.0,0.10441767068273092,0.019054340155257588,0.007232084155161078,0.2916666666666667,0.5750577367205543,0.5740740740740741,7.0
70.0,0.11646586345381527,0.013408609738884969,0.009861932938856016,0.3333333333333333,0.581986143187067,0.5810185185185185,8.0
72.0,0.1144578313253012,0.012702893436838392,0.009204470742932281,0.2916666666666667,0.5842956120092379,0.5833333333333334,7.0
74.0,0.11646586345381527,0.012702893436838392,0.011176857330703484,0.3333333333333333,0.581986143187067,0.5810185185185185,8.0
