name,input_cov,config_cov,api_cov,op_type_cov,op_num_cov,edge_cov,out_diversity
2.0,0.07228915662650602,0.014114326040931546,0.008547008547008548,0.3333333333333333,0.04387990762124711,0.03935185185185185,8.0
4.0,0.07228915662650602,0.011291460832745237,0.008547008547008548,0.2916666666666667,0.046189376443418015,0.041666666666666664,7.0
6.0,0.07228915662650602,0.011291460832745237,0.007889546351084813,0.2916666666666667,0.046189376443418015,0.041666666666666664,7.0
8.0,0.07028112449799197,0.011291460832745237,0.008547008547008548,0.2916666666666667,0.046189376443418015,0.041666666666666664,7.0
10.0,0.06827309236947791,0.012702893436838392,0.007889546351084813,0.3333333333333333,0.04157043879907621,0.037037037037037035,8.0
12.0,0.06626506024096386,0.011291460832745237,0.007232084155161078,0.2916666666666667,0.04387990762124711,0.03935185185185185,7.0
14.0,0.0963855421686747,0.014114326040931546,0.009204470742932281,0.375,0.06004618937644342,0.05555555555555555,9.0
16.0,0.10240963855421686,0.014114326040931546,0.011176857330703484,0.375,0.06466512702078522,0.0625,9.0
18.0,0.10240963855421686,0.015525758645024701,0.009861932938856016,0.4166666666666667,0.06004618937644342,0.05555555555555555,10.0
20.0,0.10642570281124498,0.015525758645024701,0.012491781722550954,0.4166666666666667,0.06466512702078522,0.0625,10.0
22.0,0.10642570281124498,0.015525758645024701,0.012491781722550954,0.4166666666666667,0.06466512702078522,0.0625,10.0
24.0,0.10040160642570281,0.014114326040931546,0.01051939513477975,0.375,0.06235565819861432,0.05787037037037037,9.0
26.0,0.13052208835341367,0.014114326040931546,0.014464168310322156,0.5416666666666666,0.07621247113163972,0.07407407407407407,13.0
28.0,0.13253012048192772,0.014114326040931546,0.015121630506245891,0.5416666666666666,0.07852193995381063,0.0763888888888889,13.0
30.0,0.14056224899598393,0.015525758645024701,0.013806706114398421,0.5416666666666666,0.07621247113163972,0.07175925925925926,13.0
32.0,0.13453815261044177,0.014114326040931546,0.015121630506245891,0.5416666666666666,0.07852193995381063,0.0763888888888889,13.0
34.0,0.15261044176706828,0.015525758645024701,0.01775147928994083,0.5833333333333334,0.09237875288683603,0.09027777777777778,14.0
36.0,0.10240963855421686,0.015525758645024701,0.009204470742932281,0.4166666666666667,0.06004618937644342,0.05555555555555555,10.0
38.0,0.14457831325301204,0.015525758645024701,0.01643655489809336,0.5833333333333334,0.08083140877598152,0.0787037037037037,14.0
40.0,0.13052208835341367,0.014820042342978124,0.014464168310322156,0.5416666666666666,0.07621247113163972,0.07407407407407407,13.0
42.0,0.10240963855421686,0.015525758645024701,0.009861932938856016,0.4166666666666667,0.06004618937644342,0.05555555555555555,10.0
44.0,0.14859437751004015,0.015525758645024701,0.018408941485864562,0.5833333333333334,0.09237875288683603,0.09027777777777778,14.0
46.0,0.09236947791164658,0.011291460832745237,0.009861932938856016,0.4166666666666667,0.050808314087759814,0.046296296296296294,10.0
48.0,0.13052208835341367,0.014114326040931546,0.015779092702169626,0.5416666666666666,0.07621247113163972,0.07407407407407407,13.0
50.0,0.13453815261044177,0.014114326040931546,0.015121630506245891,0.5416666666666666,0.07852193995381063,0.0763888888888889,13.0
52.0,0.0642570281124498,0.011291460832745237,0.006574621959237344,0.2916666666666667,0.04157043879907621,0.037037037037037035,7.0
54.0,0.0783132530120482,0.011291460832745237,0.008547008547008548,0.2916666666666667,0.050808314087759814,0.046296296296296294,7.0
56.0,0.0783132530120482,0.011291460832745237,0.008547008547008548,0.2916666666666667,0.050808314087759814,0.046296296296296294,7.0
58.0,0.14457831325301204,0.015525758645024701,0.01775147928994083,0.5833333333333334,0.08314087759815242,0.08101851851851852,14.0
60.0,0.14457831325301204,0.015525758645024701,0.01775147928994083,0.5833333333333334,0.08314087759815242,0.08101851851851852,14.0
62.0,0.10240963855421686,0.015525758645024701,0.009204470742932281,0.4166666666666667,0.06004618937644342,0.05555555555555555,10.0
64.0,0.10441767068273092,0.014114326040931546,0.011834319526627219,0.375,0.06697459584295612,0.06481481481481481,9.0
66.0,0.10843373493975904,0.014820042342978124,0.011176857330703484,0.4166666666666667,0.06466512702078522,0.0625,10.0
68.0,0.1686746987951807,0.015525758645024701,0.020381328073635765,0.625,0.10623556581986143,0.10416666666666667,15.0
70.0,0.07228915662650602,0.011291460832745237,0.007889546351084813,0.3333333333333333,0.04387990762124711,0.03935185185185185,8.0
72.0,0.07228915662650602,0.011291460832745237,0.007889546351084813,0.3333333333333333,0.04387990762124711,0.03935185185185185,8.0
