name,input_cov,config_cov,api_cov,op_type_cov,op_num_cov,edge_cov,out_diversity
2.0,0.10441767068273092,0.008468595624558928,0.011176857330703484,0.3333333333333333,0.12933025404157045,0.125,8.0
4.0,0.1285140562248996,0.008468595624558928,0.013806706114398421,0.4583333333333333,0.13856812933025403,0.13425925925925927,11.0
6.0,0.07028112449799197,0.0056457304163726185,0.006574621959237344,0.25,0.10623556581986143,0.10185185185185185,6.0
8.0,0.08032128514056225,0.0056457304163726185,0.008547008547008548,0.2916666666666667,0.11085450346420324,0.10648148148148148,7.0
10.0,0.07028112449799197,0.0056457304163726185,0.007232084155161078,0.2916666666666667,0.10392609699769054,0.09953703703703703,7.0
12.0,0.0823293172690763,0.0056457304163726185,0.008547008547008548,0.2916666666666667,0.11085450346420324,0.10648148148148148,7.0
14.0,0.08032128514056225,0.0056457304163726185,0.007889546351084813,0.2916666666666667,0.10854503464203233,0.10416666666666667,7.0
16.0,0.08032128514056225,0.0056457304163726185,0.007889546351084813,0.2916666666666667,0.10854503464203233,0.10416666666666667,7.0
18.0,0.08835341365461848,0.0056457304163726185,0.008547008547008548,0.2916666666666667,0.11085450346420324,0.10648148148148148,7.0
20.0,0.08634538152610442,0.0056457304163726185,0.009204470742932281,0.2916666666666667,0.11316397228637413,0.1087962962962963,7.0
22.0,0.0783132530120482,0.0056457304163726185,0.008547008547008548,0.2916666666666667,0.10854503464203233,0.10416666666666667,7.0
24.0,0.0783132530120482,0.0056457304163726185,0.008547008547008548,0.2916666666666667,0.10854503464203233,0.10416666666666667,7.0
26.0,0.09036144578313253,0.0056457304163726185,0.009861932938856016,0.4166666666666667,0.11547344110854503,0.1111111111111111,10.0
28.0,0.09036144578313253,0.0056457304163726185,0.009861932938856016,0.4166666666666667,0.11547344110854503,0.1111111111111111,10.0
30.0,0.07630522088353414,0.0056457304163726185,0.007889546351084813,0.2916666666666667,0.10854503464203233,0.10416666666666667,7.0
32.0,0.07630522088353414,0.011291460832745237,0.007232084155161078,0.2916666666666667,0.10623556581986143,0.10185185185185185,7.0
34.0,0.07630522088353414,0.0056457304163726185,0.007232084155161078,0.2916666666666667,0.10623556581986143,0.10185185185185185,7.0
36.0,0.10642570281124498,0.008468595624558928,0.011176857330703484,0.3333333333333333,0.12933025404157045,0.125,8.0
38.0,0.0823293172690763,0.0056457304163726185,0.009861932938856016,0.2916666666666667,0.11085450346420324,0.10648148148148148,7.0
40.0,0.0783132530120482,0.0056457304163726185,0.007889546351084813,0.2916666666666667,0.10854503464203233,0.10416666666666667,7.0
42.0,0.0783132530120482,0.0056457304163726185,0.007889546351084813,0.2916666666666667,0.10854503464203233,0.10416666666666667,7.0
44.0,0.0823293172690763,0.0056457304163726185,0.008547008547008548,0.3333333333333333,0.11085450346420324,0.10648148148148148,8.0
46.0,0.0642570281124498,0.0056457304163726185,0.005917159763313609,0.25,0.10392609699769054,0.09953703703703703,6.0
48.0,0.0783132530120482,0.0056457304163726185,0.007889546351084813,0.2916666666666667,0.10854503464203233,0.10416666666666667,7.0
