name,input_cov,config_cov,api_cov
2,0.0562249,0.006351447,0.00591716
4,0.0562249,0.006351447,0.00591716
6,0.0562249,0.006351447,0.00591716
8,0.0562249,0.006351447,0.00591716
10,0.062248996,0.001411433,0.00591716
12,0.050200803,0,0.005259698
14,0.036144578,0,0.003287311
16,0.036144578,0,0.003287311
18,0.036144578,0,0.003287311
20,0.036144578,0,0.003287311
22,0.036144578,0,0.003287311
24,0.036144578,0,0.003287311
26,0.044176707,0,0.003944773
28,0.044176707,0,0.003944773
30,0.044176707,0,0.003944773
32,0.044176707,0,0.003944773
34,0.044176707,0,0.003944773
36,0.044176707,0,0.003944773
38,0.044176707,0,0.003944773
40,0.044176707,0,0.003944773
42,0.044176707,0,0.003944773
44,0.054216867,0.001411433,0.00591716
46,0.042168675,0.001411433,0.003287311
48,0.042168675,0.001411433,0.003287311
50,0.062248996,0.006351447,0.005259698
52,0.062248996,0.006351447,0.005259698
54,0.062248996,0.006351447,0.005259698
56,0.042168675,0.001411433,0.003287311
58,0.042168675,0.001411433,0.003287311
60,0.042168675,0.001411433,0.003287311
62,0.042168675,0.001411433,0.003287311
64,0.082329317,0.002822865,0.008547009
66,0.054216867,0.001411433,0.004602235
68,0.09437751,0.008468596,0.007889546
70,0.026104418,0,0.001972387
72,0.030120482,0,0.002629849
74,0.030120482,0,0.002629849
76,0.042168675,0.001411433,0.003287311
78,0.042168675,0.001411433,0.003287311
80,0.042168675,0.001411433,0.003287311
82,0.042168675,0.001411433,0.003287311
84,0.042168675,0.001411433,0.003287311
86,0.042168675,0.001411433,0.003287311
88,0.042168675,0.001411433,0.003287311
90,0.042168675,0.001411433,0.003287311
92,0.042168675,0.001411433,0.003287311
94,0.042168675,0.001411433,0.003287311
96,0.042168675,0.001411433,0.003287311
98,0.042168675,0.001411433,0.003287311
