name,input_cov,config_cov,api_cov
model_info36.json,0.11829436,0.002440215,0.001594388
model_info56.json,0.116918845,0.000488043,0.001594388
model_info61.json,0.119669876,0.007320644,0.001594388
model_info62.json,0.116918845,0.000488043,0.001594388
model_info64.json,0.11829436,0.000488043,0.001594388
model_info76.json,0.119669876,0.000488043,0.001594388
model_info91.json,0.119669876,0.00829673,0.001913265
model_info112.json,0.11829436,0.010248902,0.001594388
model_info113.json,0.116918845,0.000488043,0.001594388
model_info143.json,0.11829436,0.00829673,0.00127551
model_info163.json,0.116918845,0.000488043,0.001594388
model_info174.json,0.11829436,0.000976086,0.001594388
model_info194.json,0.116918845,0.000488043,0.001594388
model_info195.json,0.116918845,0.000488043,0.001594388
model_info200.json,0.116918845,0.000976086,0.001594388
model_info208.json,0.11829436,0.000488043,0.001594388
model_info214.json,0.11829436,0.000488043,0.001594388
model_info246.json,0.11829436,0.002440215,0.001594388
model_info261.json,0.119669876,0.000488043,0.001594388
model_info276.json,0.11829436,0.000488043,0.001594388
model_info277.json,0.119669876,0.006832601,0.001594388
model_info284.json,0.116918845,0.006832601,0.001594388
model_info312.json,0.11829436,0.002440215,0.001594388
model_info341.json,0.122420908,0.002440215,0.001913265
model_info343.json,0.116918845,0.000488043,0.001594388
model_info400.json,0.116918845,0.000488043,0.001594388
model_info420.json,0.119669876,0.000976086,0.001594388
model_info421.json,0.116918845,0.008784773,0.001594388
model_info429.json,0.119669876,0.000488043,0.001594388
model_info469.json,0.116918845,0.006832601,0.00127551
model_info484.json,0.119669876,0.001464129,0.001594388
model_info486.json,0.115543329,0.000488043,0.001594388
model_info487.json,0.11829436,0.000488043,0.001594388
model_info500.json,0.116918845,0.000488043,0.001594388
model_info515.json,0.11829436,0.006832601,0.00127551
model_info516.json,0.126547455,0.000976086,0.001594388
model_info519.json,0.115543329,0.000488043,0.001594388
model_info525.json,0.116918845,0.000488043,0.001594388
model_info527.json,0.11829436,0.006832601,0.001594388
model_info540.json,0.119669876,0.006832601,0.001594388
model_info544.json,0.121045392,0.000976086,0.001594388
model_info551.json,0.119669876,0.006832601,0.001594388
model_info559.json,0.088033012,0.000488043,0.00127551
model_info574.json,0.116918845,0.002440215,0.00127551
model_info585.json,0.116918845,0.009272816,0.001594388
model_info599.json,0.11829436,0.002440215,0.001594388
model_info608.json,0.116918845,0.000488043,0.001594388
model_info630.json,0.11829436,0.000488043,0.001594388
model_info646.json,0.119669876,0.007320644,0.001594388
model_info655.json,0.116918845,0.000976086,0.001594388
model_info670.json,0.11829436,0.002440215,0.001594388
model_info697.json,0.116918845,0.008784773,0.001594388
model_info717.json,0.116918845,0.000488043,0.001594388
model_info721.json,0.116918845,0.000488043,0.001594388
model_info724.json,0.115543329,0.000488043,0.00127551
model_info737.json,0.116918845,0.000488043,0.001594388
model_info738.json,0.116918845,0.00829673,0.001594388
model_info753.json,0.116918845,0.006832601,0.001594388
model_info763.json,0.116918845,0.008784773,0.001594388
model_info780.json,0.121045392,0.002440215,0.00127551
model_info784.json,0.122420908,0.003904344,0.001913265
model_info817.json,0.11829436,0.000976086,0.001594388
model_info827.json,0.116918845,0.000488043,0.001594388
model_info842.json,0.11829436,0.000976086,0.001594388
model_info858.json,0.11829436,0.000488043,0.001594388
model_info872.json,0.121045392,0.00829673,0.001594388
model_info873.json,0.116918845,0.000488043,0.001594388
model_info879.json,0.116918845,0.006832601,0.001594388
model_info936.json,0.119669876,0.002440215,0.001594388
model_info939.json,0.116918845,0.000488043,0.001594388
model_info945.json,0.11829436,0.000976086,0.001594388
model_info946.json,0.116918845,0.000488043,0.001594388
model_info949.json,0.11829436,0.006832601,0.001594388
model_info965.json,0.11829436,0.000976086,0.001594388
model_info979.json,0.115543329,0.002440215,0.00127551
model_info981.json,0.116918845,0.006832601,0.001594388
model_info987.json,0.119669876,0.002440215,0.001594388
model_info991.json,0.119669876,0.000488043,0.001594388
model_info1007.json,0.119669876,0.000488043,0.001594388
model_info1011.json,0.116918845,0.000488043,0.001594388
model_info1037.json,0.122420908,0.000488043,0.001913265
model_info1059.json,0.116918845,0.008784773,0.001594388
model_info1062.json,0.116918845,0.000488043,0.001594388
model_info1063.json,0.116918845,0.00829673,0.001594388
model_info1070.json,0.116918845,0.000488043,0.001594388
model_info1080.json,0.115543329,0.009272816,0.00127551
model_info1093.json,0.119669876,0.002440215,0.001594388
model_info1110.json,0.088033012,0.000488043,0.00127551
model_info1155.json,0.119669876,0.006832601,0.001594388
model_info1177.json,0.11829436,0.000488043,0.00127551
model_info1186.json,0.119669876,0.000976086,0.001594388
model_info1226.json,0.119669876,0.000488043,0.001594388
model_info1254.json,0.116918845,0.000488043,0.001594388
model_info1277.json,0.116918845,0.00829673,0.001594388
model_info1289.json,0.119669876,0.000488043,0.001594388
model_info1291.json,0.115543329,0.000488043,0.00127551
model_info1329.json,0.11829436,0.006832601,0.001594388
model_info1342.json,0.119669876,0.00829673,0.001594388
model_info1379.json,0.11829436,0.006832601,0.001594388
model_info1413.json,0.119669876,0.000488043,0.001594388
