name,input_cov,config_cov,api_cov,op_type_cov,op_num_cov,edge_cov,out_diversity
2.0,0.09437751004016064,0.012702893436838392,0.0046022353714661405,0.25,0.3672055427251732,0.36342592592592593,6.0
4.0,0.11244979919678715,0.014114326040931546,0.007889546351084813,0.3333333333333333,0.371824480369515,0.3680555555555556,8.0
6.0,0.11646586345381527,0.014114326040931546,0.007889546351084813,0.3333333333333333,0.3741339491916859,0.37037037037037035,8.0
8.0,0.11646586345381527,0.014114326040931546,0.009204470742932281,0.3333333333333333,0.3741339491916859,0.37037037037037035,8.0
10.0,0.13253012048192772,0.014114326040931546,0.011834319526627219,0.375,0.3833718244803695,0.37962962962962965,9.0
12.0,0.1566265060240964,0.014114326040931546,0.014464168310322156,0.4583333333333333,0.3995381062355658,0.3958333333333333,11.0
14.0,0.18072289156626506,0.015525758645024701,0.0190664036817883,0.625,0.4133949191685912,0.4097222222222222,15.0
16.0,0.1827309236947791,0.015525758645024701,0.01972386587771203,0.625,0.4133949191685912,0.4097222222222222,15.0
18.0,0.1927710843373494,0.015525758645024701,0.0210387902695595,0.625,0.44110854503464203,0.4375,15.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.20080321285140562,0.016937191249117856,0.022353714661406968,0.6666666666666666,0.4387990762124711,0.4351851851851852,16.0
24.0,0.20281124497991967,0.016937191249117856,0.022353714661406968,0.6666666666666666,0.44110854503464203,0.4375,16.0
26.0,0.22088353413654618,0.016937191249117856,0.024983563445101907,0.6666666666666666,0.46420323325635104,0.46064814814814814,16.0
28.0,0.22088353413654618,0.016937191249117856,0.024983563445101907,0.6666666666666666,0.47113163972286376,0.4675925925925926,16.0
30.0,0.25100401606425704,0.02328863796753705,0.029585798816568046,0.7916666666666666,0.5011547344110855,0.4976851851851852,19.0
32.0,0.2570281124497992,0.02328863796753705,0.029585798816568046,0.7916666666666666,0.5080831408775982,0.5046296296296297,19.0
34.0,0.2570281124497992,0.02328863796753705,0.029585798816568046,0.7916666666666666,0.5103926096997691,0.5069444444444444,19.0
36.0,0.23293172690763053,0.02328863796753705,0.026298487836949377,0.7083333333333334,0.4942263279445728,0.49074074074074076,17.0
38.0,0.23293172690763053,0.02328863796753705,0.02695595003287311,0.7083333333333334,0.5057736720554272,0.5023148148148148,17.0
40.0,0.23293172690763053,0.02328863796753705,0.02695595003287311,0.7083333333333334,0.5103926096997691,0.5069444444444444,17.0
42.0,0.21485943775100402,0.02328863796753705,0.026298487836949377,0.6666666666666666,0.49653579676674364,0.4930555555555556,16.0
44.0,0.22289156626506024,0.02328863796753705,0.029585798816568046,0.7083333333333334,0.5196304849884527,0.5162037037037037,17.0
46.0,0.21485943775100402,0.02328863796753705,0.028928336620644313,0.7083333333333334,0.49191685912240185,0.48842592592592593,17.0
48.0,0.20883534136546184,0.02328863796753705,0.02695595003287311,0.6666666666666666,0.48267898383371827,0.4791666666666667,16.0
50.0,0.21084337349397592,0.02328863796753705,0.027613412228796843,0.6666666666666666,0.48729792147806006,0.4837962962962963,16.0
52.0,0.21084337349397592,0.02328863796753705,0.027613412228796843,0.6666666666666666,0.4942263279445728,0.49074074074074076,16.0
54.0,0.21084337349397592,0.02328863796753705,0.027613412228796843,0.6666666666666666,0.5011547344110855,0.4976851851851852,16.0
56.0,0.21285140562248997,0.02328863796753705,0.02827087442472058,0.6666666666666666,0.5127020785219399,0.5092592592592593,16.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.22088353413654618,0.02328863796753705,0.028928336620644313,0.6666666666666666,0.5381062355658198,0.5347222222222222,16.0
62.0,0.23493975903614459,0.02328863796753705,0.030243261012491782,0.7083333333333334,0.5381062355658198,0.5347222222222222,17.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.25502008032128515,0.02328863796753705,0.03287310979618672,0.7083333333333334,0.5912240184757506,0.5879629629629629,17.0
68.0,0.25502008032128515,0.02328863796753705,0.03287310979618672,0.7083333333333334,0.5958429561200924,0.5925925925925926,17.0
70.0,0.2570281124497992,0.02328863796753705,0.03287310979618672,0.7083333333333334,0.605080831408776,0.6018518518518519,17.0
72.0,0.2751004016064257,0.02328863796753705,0.03550295857988166,0.75,0.6304849884526559,0.6273148148148148,18.0
74.0,0.2751004016064257,0.02328863796753705,0.03616042077580539,0.75,0.6327944572748267,0.6296296296296297,18.0
76.0,0.28313253012048195,0.02328863796753705,0.036817882971729124,0.75,0.6466512702078522,0.6435185185185185,18.0
78.0,0.29116465863453816,0.02328863796753705,0.03944773175542406,0.75,0.6697459584295612,0.6666666666666666,18.0
80.0,0.29116465863453816,0.02328863796753705,0.03944773175542406,0.75,0.6766743648960739,0.6736111111111112,18.0
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.2991967871485944,0.02328863796753705,0.042077580539119,0.75,0.6882217090069284,0.6875,18.0
88.0,0.2991967871485944,0.02328863796753705,0.042735042735042736,0.75,0.6974595842956121,0.6967592592592593,18.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.2991967871485944,0.02328863796753705,0.0440499671268902,0.75,0.7113163972286374,0.7106481481481481,18.0
94.0,0.2991967871485944,0.02328863796753705,0.044707429322813935,0.75,0.7182448036951501,0.7175925925925926,18.0
96.0,0.2991967871485944,0.02328863796753705,0.044707429322813935,0.75,0.7482678983833718,0.7476851851851852,18.0
98.0,0.3172690763052209,0.02328863796753705,0.047337278106508875,0.8333333333333334,0.7367205542725174,0.7361111111111112,20.0
