name,input_cov,config_cov,api_cov,op_type_cov,op_num_cov,edge_cov,out_diversity
2.0,0.08032128514056225,0.012702893436838392,0.007889546351084813,0.2916666666666667,0.06235565819861432,0.05787037037037037,7.0
4.0,0.10240963855421686,0.012702893436838392,0.009861932938856016,0.3333333333333333,0.07390300230946882,0.06944444444444445,8.0
6.0,0.16265060240963855,0.014114326040931546,0.01643655489809336,0.5833333333333334,0.09699769053117784,0.09259259259259259,14.0
8.0,0.1686746987951807,0.015525758645024701,0.01775147928994083,0.625,0.09699769053117784,0.09259259259259259,15.0
10.0,0.1686746987951807,0.015525758645024701,0.01775147928994083,0.625,0.09699769053117784,0.09259259259259259,15.0
12.0,0.18674698795180722,0.015525758645024701,0.022353714661406968,0.6666666666666666,0.12471131639722864,0.12037037037037036,16.0
14.0,0.18875502008032127,0.015525758645024701,0.022353714661406968,0.6666666666666666,0.12933025404157045,0.125,16.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.19879518072289157,0.015525758645024701,0.022353714661406968,0.6666666666666666,0.14318706697459585,0.1388888888888889,16.0
20.0,0.19879518072289157,0.015525758645024701,0.022353714661406968,0.6666666666666666,0.15242494226327943,0.1527777777777778,16.0
22.0,0.19879518072289157,0.015525758645024701,0.023011176857330704,0.6666666666666666,0.15473441108545036,0.1550925925925926,16.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.20682730923694778,0.015525758645024701,0.023668639053254437,0.7083333333333334,0.17551963048498845,0.17592592592592593,17.0
30.0,0.21686746987951808,0.015525758645024701,0.026298487836949377,0.7083333333333334,0.20785219399538107,0.21064814814814814,17.0
32.0,0.21686746987951808,0.015525758645024701,0.026298487836949377,0.7083333333333334,0.21478060046189376,0.2175925925925926,17.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.1746987951807229,0.015525758645024701,0.022353714661406968,0.5833333333333334,0.19861431870669746,0.2013888888888889,14.0
38.0,0.17670682730923695,0.015525758645024701,0.023668639053254437,0.5833333333333334,0.20554272517321015,0.20833333333333334,14.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.178714859437751,0.015525758645024701,0.023668639053254437,0.5833333333333334,0.21478060046189376,0.2175925925925926,14.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.1927710843373494,0.015525758645024701,0.024983563445101907,0.625,0.22863741339491916,0.2361111111111111,15.0
52.0,0.1927710843373494,0.015525758645024701,0.024983563445101907,0.625,0.22401847575057737,0.23148148148148148,15.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.20080321285140562,0.015525758645024701,0.024983563445101907,0.6666666666666666,0.23325635103926096,0.24074074074074073,16.0
58.0,0.19879518072289157,0.015525758645024701,0.024326101249178174,0.6666666666666666,0.22863741339491916,0.2361111111111111,16.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.20080321285140562,0.015525758645024701,0.024983563445101907,0.6666666666666666,0.22632794457274827,0.2337962962962963,16.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.21285140562248997,0.015525758645024701,0.026298487836949377,0.6666666666666666,0.23787528868360278,0.24537037037037038,16.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.21285140562248997,0.015525758645024701,0.02695595003287311,0.6666666666666666,0.26558891454965355,0.27314814814814814,16.0
90.0,0.19678714859437751,0.015525758645024701,0.024983563445101907,0.625,0.24942263279445728,0.2523148148148148,15.0
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
